ProductId,Name,Platform,Year,Genre,Publisher,SalesNA,SalesEU,SalesAsia,SalesOther,SalesGlobal,Price
958,Dragon Quest VI: Realms of Revelation,DS,2010,Role-Playing,#Nintendo,220,210,1350,30,1810,789
959,The Evil Within,PS4,2014,Action,#Bethesda Softworks,550,840,110,310,1810,851
960,DDRMAX2: Dance Dance Revolution,PS2,2003,Simulation,#Konami Digital Entertainment,1050,590,0,180,1820,962
961,Crazy Taxi,DC,2000,Racing,#Sega,1100,510,120,80,1810,807
962,Virtua Fighter 4,PS2,2002,Fighting,#Sega,780,440,560,40,1820,1193
963,Sly 2: Band of Thieves,PS2,2004,Platform,#Sony Computer Entertainment,880,690,0,230,1800,1007
964,Guitar Hero: World Tour,PS2,2008,Misc,#Activision,1000,30,0,770,1800,1343
965,Sonic Advance 2,GBA,2002,Platform,#Sega,930,590,210,70,1800,776
966,Madden NFL 07,X360,2006,Sports,#Electronic Arts,1660,0,10,130,1800,1316
967,NBA 2K11,PS3,2010,Action,#Take-Two Interactive,1410,210,30,160,1810,692
968,NFL GameDay 2000,PS,1999,Sports,#989 Studios,1000,680,0,120,1800,701
969,Call of Duty: Black Ops 3,PS3,2015,Shooter,#Activision,490,960,70,270,1790,996
970,Disney's The Lion King,SNES,1994,Platform,#Virgin Interactive,1260,390,80,60,1790,1421
971,Beyond: Two Souls,PS3,2013,Adventure,#Sony Computer Entertainment,520,880,60,340,1800,1392
972,Kinect Star Wars,X360,2012,Action,#Microsoft Game Studios,1050,570,30,140,1790,1444
973,Midnight Club II,PS2,2003,Racing,#Take-Two Interactive,1250,290,0,240,1780,1356
974,Dragon Quest Monsters: Joker,DS,2006,Role-Playing,#Square Enix,230,30,1490,30,1780,782
975,SpongeBob SquarePants: SuperSponge,PS,2001,Action,#THQ,1120,580,0,80,1780,1193
976,The Getaway: Black Monday,PS2,2004,Action,#Sony Computer Entertainment,390,1010,20,360,1780,1440
977,Professor Layton and the Mask of Miracle,3DS,2011,Puzzle,#Nintendo,320,950,360,140,1770,1060
978,Just Cause 2,PS3,2010,Action,#Square Enix,450,940,60,330,1780,1377
979,Dragon's Dogma,PS3,2012,Role-Playing,#Capcom,410,460,720,190,1780,904
980,The Legend of Zelda: The Wind Waker,WiiU,2013,Action,#Nintendo,930,570,140,130,1770,1412
981,50 Cent: Bulletproof,PS2,2005,Action,#Vivendi Games,850,760,0,160,1770,731
982,High School Musical: Sing It!,Wii,2007,Misc,#Disney Interactive Studios,1160,450,0,160,1770,680
983,Wii Party U,WiiU,2013,Misc,#Nintendo,310,540,840,80,1770,903
984,Madden NFL 25,PS3,2013,Sports,#Electronic Arts,1590,30,0,150,1770,636
985,Final Fantasy II,SNES,1991,Role-Playing,#Square,240,90,1330,120,1780,721
986,Kirby 64: The Crystal Shards,N64,2000,Platform,#Nintendo,630,60,1030,40,1760,791
987,Dead or Alive 3,XB,2001,Fighting,#Microsoft Game Studios,1190,290,240,60,1780,1409
988,UFC 2009 Undisputed,PS3,2009,Fighting,#THQ,1070,450,10,240,1770,530
989,Metroid II: Return of Samus,GB,1991,Adventure,#Nintendo,850,310,560,40,1760,960
990,WWF Attitude,PS,1998,Fighting,#Acclaim Entertainment,1270,420,0,70,1760,1359
991,The SpongeBob SquarePants Movie,PS2,2004,Platform,#THQ,1060,540,0,160,1760,999
992,Golden Sun,GBA,2001,Role-Playing,#Nintendo,930,380,400,60,1770,1230
993,Sonic the Hedgehog 3,GEN,1994,Platform,#Sega,1020,470,200,70,1760,653
994,Kid Icarus,NES,1986,Platform,#Nintendo,530,120,1090,20,1760,893
995,Def Jam: Fight for NY,PS2,2004,Fighting,#Electronic Arts,860,670,0,220,1750,1358
996,Tom Clancy's Ghost Recon,XB,2002,Shooter,#Ubisoft,1230,460,0,70,1760,1124
997,State of Emergency,PS2,2002,Action,#Take-Two Interactive,860,670,0,220,1750,750
998,BioShock Infinite,PS3,2013,Shooter,#Take-Two Interactive,720,690,40,310,1760,853
999,Hitman: Absolution,X360,2012,Action,#Square Enix,680,900,10,170,1760,1443
1000,2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures,GBA,2007,Action,#THQ,1260,470,0,30,1760,1382
1001,Call of Duty: Black Ops 3,X360,2015,Shooter,#Activision,1110,480,0,160,1750,1141
1002,The Urbz: Sims in the City,PS2,2004,Simulation,#Electronic Arts,520,950,0,290,1760,547
1003,FIFA Soccer 08,PS3,2007,Sports,#Electronic Arts,350,1070,20,320,1760,1469
1004,Star Wars: Starfighter,PS2,2001,Simulation,#Activision,610,870,20,260,1760,946
1005,Madden NFL 2000,PS,1998,Sports,#Electronic Arts,1680,40,0,40,1760,1194
1006,Kingdom Hearts,PS3,2013,Role-Playing,#Square Enix,900,370,250,240,1760,1279
1007,Star Wars: Battlefront,XB,2004,Shooter,#Activision,1240,450,0,70,1760,1396
1008,Pro Evolution Soccer,PS2,2001,Sports,#Konami Digital Entertainment,60,900,530,270,1760,1089
1009,Crackdown,X360,2007,Shooter,#Microsoft Game Studios,1000,540,30,180,1750,1383
1010,Yoshi,NES,1991,Puzzle,#Nintendo,700,130,910,10,1750,1366
1011,Disney's Aladdin,SNES,1993,Platform,#Capcom,940,340,210,270,1760,862
1012,Kirby's Adventure,NES,1993,Platform,#Nintendo,790,140,800,20,1750,627
1013,Cooking Mama 3: Shop & Chop,DS,2009,Simulation,#505 Games,830,660,80,180,1750,1415
1014,Dance Dance Revolution X,PS2,2008,Simulation,#Konami Digital Entertainment,850,660,10,220,1740,636
1015,2 Games in 1: Disney Princess & The Lion King,GBA,2004,Misc,#THQ,1250,460,0,30,1740,862
1016,Star Wars Episode I: The Phantom Menace,PS,1999,Adventure,#LucasArts,720,890,40,100,1750,1095
1017,Xenosaga Episode I: Der Wille zur Macht,PS2,2002,Role-Playing,#Namco Bandai Games,630,490,450,170,1740,525
1018,Portal 2,PS3,2011,Shooter,#Valve,830,630,20,250,1730,735
1019,The Beatles: Rock Band,Wii,2009,Misc,#MTV Games,1190,400,0,160,1750,784
1020,Forza Motorsport 6,XOne,2015,Racing,#Microsoft Game Studios,690,890,30,140,1750,710
1021,Sonic Colors,Wii,2010,Platform,#Sega,960,610,10,160,1740,1305
1022,Cruis'n USA,N64,1996,Racing,#Nintendo,1690,40,0,10,1740,1133
1023,Madden NFL 99,PS,1998,Sports,#Electronic Arts,1660,40,0,40,1740,837
1024,Diablo III,PS4,2014,Role-Playing,#Activision,490,880,60,300,1730,752
1025,Uncharted: Golden Abyss,PSV,2011,Shooter,#Sony Computer Entertainment,590,750,130,270,1740,721
1026,Destiny,PS3,2014,Shooter,#Activision,670,660,120,270,1720,1016
1027,SSX Tricky,PS2,2001,Sports,#Electronic Arts,850,660,0,220,1730,1297
1028,Overwatch,PS4,2016,Shooter,#Activision,640,680,140,260,1720,1065
1029,Twisted Metal III,PS,1998,Action,#989 Studios,1480,200,0,50,1730,806
1030,Harry Potter and the Sorcerer's Stone,GB,2001,Action,#Electronic Arts,940,620,100,70,1730,1364
1031,Disney Infinity,Wii,2013,Action,#Disney Interactive Studios,1150,440,0,140,1730,1445
1032,Crash Bandicoot: The Huge Adventure,GBA,2002,Platform,#Universal Interactive,950,700,0,80,1730,742
1033,Dishonored,X360,2012,Action,#Bethesda Softworks,1060,520,10,140,1730,798
1034,Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,PS2,2003,Action,#Take-Two Interactive,850,660,0,220,1730,1356
1035,The Order: 1886,PS4,2015,Shooter,#Sony Computer Entertainment,610,780,60,270,1720,561
1036,The Elder Scrolls Online,PS4,2015,Role-Playing,#Bethesda Softworks,660,780,0,280,1720,707
1037,Call of Duty: World at War Final Fronts,PS2,2008,Shooter,#Activision,610,180,0,940,1730,1416
1038,Imagine: Teacher,DS,2008,Simulation,#Ubisoft,700,830,0,190,1720,949
1039,Call of Duty: Modern Warfare 3,PC,2011,Shooter,#Activision,410,980,0,330,1720,837
1040,Madden NFL 2005,XB,2004,Sports,#Electronic Arts,1610,30,0,80,1720,816
1041,Star Ocean: Till The End of Time,PS2,2003,Role-Playing,#Ubisoft,800,210,550,150,1710,1337
1042,The Sims 3: Late Night Expansion Pack,PC,2010,Simulation,#Electronic Arts,590,870,0,250,1710,865
1043,Game Party 3,Wii,2009,Puzzle,#Warner Bros. Interactive Entertainment,1430,160,0,120,1710,601
1044,Toy Story 2: Buzz Lightyear to the Rescue!,PS,1998,Platform,#Activision,990,640,0,80,1710,1316
1045,Deal or No Deal,DS,2007,Misc,#Mindscape,1150,410,0,150,1710,861
1046,Ace Combat 5: The Unsung War,PS2,2004,Simulation,#Sony Computer Entertainment Europe,880,340,320,180,1720,1484
1047,Need for Speed Underground,XB,2003,Racing,#Electronic Arts,1090,550,0,70,1710,852
1048,Kanshuu Nippon Joushikiryoku Kentei Kyoukai: Imasara Hito ni wa Kikenai Otona no Joushikiryoku Training DS,DS,2006,Misc,#Nintendo,0,0,1710,0,1710,976
1049,Tetris Worlds,GBA,2001,Puzzle,#THQ,1250,390,0,60,1700,1247
1050,Cabela's Big Game Hunter 2010,Wii,2009,Sports,#Activision Value,1580,0,0,120,1700,1109
1051,The Crew,PS4,2014,Racing,#Ubisoft,340,1080,30,260,1710,662
1052,FIFA Soccer 10,PS2,2009,Sports,#Electronic Arts,230,240,0,1230,1700,985
1053,We Ski,Wii,2008,Sports,#Namco Bandai Games,990,420,140,150,1700,1143
1054,Personal Trainer: Math,DS,2007,Puzzle,#Nintendo,490,1120,0,90,1700,879
1055,Kirby's Return to Dreamland,Wii,2011,Platform,#Nintendo,620,210,790,80,1700,672
1056,Super Puyo Puyo,SNES,1993,Puzzle,#Banpresto,0,0,1690,10,1700,737
1057,Ben 10: Protector of Earth,DS,2007,Action,#D3Publisher,690,830,0,190,1710,1130
1058,NCAA Football 07,PS2,2006,Sports,#Electronic Arts,1410,50,0,230,1690,1143
1059,SOCOM 3: U.S. Navy SEALs,PS2,2005,Shooter,#Sony Computer Entertainment,1220,340,40,100,1700,553
1060,NBA 2K15,XOne,2014,Sports,#Take-Two Interactive,1360,180,0,150,1690,982
1061,Saints Row 2,PS3,2008,Action,#THQ,880,540,20,250,1690,1373
1062,Saints Row IV,X360,2013,Action,#Deep Silver,1010,530,10,140,1690,1467
1063,Jampack Winter '99,PS,1999,Misc,#Sony Computer Entertainment,940,640,0,110,1690,1008
1064,Dragon Age: Origins,PS3,2009,Role-Playing,#Electronic Arts,960,440,80,220,1700,1399
1065,FIFA 16,X360,2015,Sports,#Electronic Arts,550,1010,0,130,1690,1025
1066,WCW vs. nWo: World Tour,N64,1997,Fighting,#THQ,1370,280,30,20,1700,577
1067,WCW/NWO Thunder,PS,1998,Fighting,#THQ,1100,480,40,70,1690,609
1068,Harry Potter and the Sorcerer's Stone,GBA,2001,Action,#Electronic Arts,870,660,80,80,1690,566
1069,Need For Speed: Undercover,X360,2008,Racing,#Electronic Arts,790,710,10,180,1690,1117
1070,Dragon Ball Z: The Legacy of Goku,GBA,2002,Role-Playing,#Infogrames,1520,120,0,50,1690,1443
1071,Sid Meier's Civilization V,PC,2010,Strategy,#Take-Two Interactive,980,520,0,190,1690,549
1072,Resident Evil 4,GC,2005,Action,#Capcom,980,420,220,60,1680,1473
1073,Call of Duty Black Ops: Declassified,PSV,2012,Action,#Activision,800,520,70,300,1690,1322
1074,Star Wars Battlefront: Renegade Squadron,PSP,2007,Shooter,#LucasArts,900,470,0,320,1690,1373
1075,World Championship Poker: Featuring Howard Lederer - All In,PS2,2006,Misc,#Oxygen Interactive,820,640,0,220,1680,1131
1076,NFL GameDay 98,PS,1997,Sports,#Sony Computer Entertainment,1580,60,0,40,1680,1136
1077,LEGO Batman 2: DC Super Heroes,X360,2012,Action,#Warner Bros. Interactive Entertainment,900,640,0,150,1690,1162
1078,Yoshi's Cookie,GB,1992,Puzzle,#Nintendo,590,240,820,30,1680,515
1079,Time Crisis,PS,1997,Shooter,#Namco Bandai Games,380,870,330,100,1680,688
1080,The Sims: Superstar,PC,2003,Simulation,#Electronic Arts,1670,0,0,0,1670,690
1081,Star Wars The Clone Wars: Lightsaber Duels,Wii,2008,Action,#LucasArts,1230,300,0,140,1670,940
1082,MySims,Wii,2007,Simulation,#Electronic Arts,910,550,40,170,1670,1354
1083,Metroid Fusion,GBA,2002,Action,#Nintendo,1180,270,170,60,1680,1450
1084,Shaun White Snowboarding: Road Trip,Wii,2008,Sports,#Ubisoft,940,570,0,170,1680,1253
1085,SSX 3,PS2,2003,Sports,#Electronic Arts,930,520,0,220,1670,922
1086,Big Beach Sports,Wii,2008,Sports,#THQ,450,1020,0,200,1670,842
1087,Madden NFL 2001,PS,2000,Sports,#Electronic Arts,1580,50,0,40,1670,763
1088,Fight Night Round 3,PS3,2006,Fighting,#Electronic Arts,810,590,10,260,1670,1238
1089,Knack,PS4,2013,Platform,#Sony Computer Entertainment Europe,430,670,420,150,1670,1066
1090,Star Wars: Battlefront II,XB,2005,Shooter,#Activision,1220,390,0,60,1670,659
1091,Disney's DuckTales,NES,1989,Platform,#Capcom,910,300,420,40,1670,989
1092,Tony Hawk's Pro Skater 3,PS,2001,Sports,#Activision,1090,490,20,70,1670,1318
1093,"Monsters, Inc.",GBA,2001,Adventure,#THQ,590,950,30,100,1670,905
1094,StarCraft II: Heart of the Swarm,PC,2013,Strategy,#Activision,820,650,0,190,1660,607
1095,PGR: Project Gotham Racing 2,XB,2003,Racing,#Microsoft Game Studios,970,590,40,70,1670,1347
1096,Spy Hunter,PS2,2001,Racing,#Midway Games,1130,320,0,220,1670,1132
1097,NCAA Football 2004,PS2,2003,Sports,#Electronic Arts,1350,90,0,230,1670,1024
1098,SpongeBob SquarePants: Battle for Bikini Bottom,PS2,2003,Platform,#THQ,1080,450,0,140,1670,603
1099,Dying Light,PS4,2015,Action,#Warner Bros. Interactive Entertainment,630,660,110,260,1660,952
1100,Heavenly Sword,PS3,2007,Action,#Sony Computer Entertainment,570,730,60,300,1660,942
1101,Street Fighter II': Special Champion Edition,GEN,1992,Fighting,#Sega,1000,300,310,40,1650,942
1102,SSX,PS2,2000,Sports,#Electronic Arts,780,610,60,200,1650,844
1103,Max Payne 3,X360,2012,Shooter,#Take-Two Interactive,860,640,10,140,1650,1306
1104,NBA Ballers,PS2,2004,Sports,#Midway Games,810,630,0,210,1650,904
1105,Need for Speed Carbon,X360,2006,Racing,#Electronic Arts,760,700,20,180,1660,1102
1106,NBA Live 2003,PS2,2002,Sports,#Electronic Arts,1250,150,30,220,1650,663
1107,Dragon Ball Z: Budokai Tenkaichi,PS2,2005,Fighting,#Atari,960,120,540,40,1660,517
1108,Ms. Pac-Man,PS2,1981,Puzzle,#Atari,1540,100,0,20,1660,1290
1109,Mario Party 6,GC,2004,Misc,#Nintendo,900,110,600,50,1660,1121
1110,Super Scope 6,SNES,1991,Shooter,#Nintendo,1060,380,150,50,1640,1339
1111,Go Vacation,Wii,2011,Misc,#Namco Bandai Games,480,680,330,160,1650,656
1112,Dragon Quest V: Tenkuu no Hanayome,PS2,2004,Role-Playing,#Enix Corporation,0,0,1650,0,1650,995
1113,Army of Two,X360,2008,Shooter,#Electronic Arts,1090,380,20,160,1650,1388
1114,Dragon Quest IV: Chapters of the Chosen,DS,2007,Role-Playing,#Square Enix,320,20,1270,30,1640,577
1115,Kirby & the Amazing Mirror,GBA,2004,Platform,#Nintendo,800,50,760,30,1640,664
1116,LEGO Pirates of the Caribbean: The Video Game,Wii,2011,Action,#Disney Interactive Studios,760,720,0,160,1640,941
1117,Dig Dug,PS2,1982,Puzzle,#Atari,1520,100,0,20,1640,611
1118,Tom Clancy's Rainbow Six,PS,1999,Shooter,#Red Storm Entertainment,930,630,0,80,1640,723
1119,Ghosts 'n Goblins,NES,1986,Action,#Capcom,740,260,610,30,1640,1465
1120,Tiger Woods PGA Tour 2003,PS2,2002,Sports,#Electronic Arts,800,630,0,210,1640,518
1121,NBA Live 06 (All region sales),PS2,2005,Sports,#Electronic Arts,1440,150,0,50,1640,941
1122,Prince of Persia: Warrior Within,PS2,2004,Action,#Ubisoft,540,880,0,220,1640,766
1123,Kinectimals,X360,2010,Simulation,#Microsoft Game Studios,1020,480,0,140,1640,1014
1124,Until Dawn,PS4,2015,Adventure,#Sony Computer Entertainment Europe,440,890,50,250,1630,1041
1125,ESPN NFL 2K5,XB,2004,Sports,#Sega,1540,20,0,70,1630,823
1126,Viva Pinata,X360,2006,Simulation,#Microsoft Game Studios,450,960,20,200,1630,1096
1127,Pikmin,GC,2001,Strategy,#Nintendo,780,250,560,40,1630,1280
1128,Call of Duty: Black Ops,PC,2001,Shooter,#Activision,580,810,0,240,1630,1316
1129,Sonic Generations,PS3,2011,Platform,#Sega,600,730,20,280,1630,865
1130,Tiger Woods PGA Tour 2004,PS2,2003,Sports,#Electronic Arts,1180,340,0,100,1620,556
1131,Ape Escape,PS,1999,Platform,#Sony Computer Entertainment,710,480,320,110,1620,1312
1132,NBA 2K15,X360,2014,Sports,#Take-Two Interactive,1330,140,0,150,1620,791
1133,NCAA Football 2005,PS2,2004,Sports,#Electronic Arts,1320,90,0,220,1630,588
1134,Just Cause 2,X360,2010,Action,#Square Enix,590,850,20,170,1630,777
1135,Rock Band,PS3,2010,Misc,#Electronic Arts,990,410,0,220,1620,886
1136,Tony Hawk's American Wasteland (Old all region sales),PS2,2005,Sports,#Activision,800,630,10,190,1630,1450
1137,Rage,X360,2011,Shooter,#Bethesda Softworks,820,610,30,150,1610,1089
1138,Mario Hoops 3 on 3,DS,2006,Sports,#Nintendo,990,40,490,100,1620,927
1139,Kirby Air Ride,GC,2003,Racing,#Nintendo,1010,110,450,40,1610,1436
1140,Sled Storm,PS,1998,Racing,#Electronic Arts,900,610,0,110,1620,549
1141,Pokemon Battle Revolution,Wii,2006,Role-Playing,#Nintendo,800,380,300,130,1610,1322
1142,NFL Street 2,PS2,2004,Sports,#Electronic Arts,790,620,0,210,1620,1037
1143,Gears of War: Judgment,X360,2013,Shooter,#Microsoft Game Studios,920,530,30,130,1610,1349
1144,Baseball,GB,1989,Sports,#Nintendo,660,270,650,30,1610,549
1145,Yu-Gi-Oh! Duel Monsters,GB,1998,Strategy,#Konami Digital Entertainment,0,0,1610,10,1620,938
1146,Super Mario Strikers,GC,2005,Sports,#Nintendo,980,380,200,40,1600,747
1147,Buzz! The Music Quiz,PS2,2005,Misc,#Sony Computer Entertainment,0,1180,0,430,1610,1045
1148,SpongeBob's Atlantis SquarePantis,DS,2007,Action,#THQ,1500,0,0,110,1610,1090
1149,Far Cry 4,XOne,2014,Shooter,#Ubisoft,790,680,10,130,1610,1325
1150,Dance Dance Revolution: Hottest Party 2,Wii,2008,Simulation,#Konami Digital Entertainment,950,480,10,150,1590,905
1151,Moshi Monsters: Moshling Zoo,DS,2011,Misc,#Activision,400,990,0,220,1610,615
1152,Dollar Dash,PS2,2005,Action,#Take-Two Interactive,1300,230,0,70,1600,674
1153,Far Cry 2,X360,2008,Action,#Ubisoft,710,690,20,180,1600,800
1154,F-1 World Grand Prix,N64,1998,Racing,#Video System,460,960,90,80,1590,735
1155,River Raid,N64,1981,Shooter,#Activision,1490,90,0,20,1600,1266
1156,Silent Hill,PS,1999,Action,#Konami Digital Entertainment,710,480,300,100,1590,795
1157,Dragon Quest V: Hand of the Heavenly Bride,DS,2008,Role-Playing,#Square Enix,190,20,1360,20,1590,700
1158,No Man's Sky,PS4,2016,Action,#Hello Games,580,740,20,260,1600,1395
1159,Sonic Heroes,GC,2003,Platform,#Sega,1050,440,60,40,1590,1187
1160,ESPN NBA 2K5,PS2,2004,Sports,#Global Star,1260,120,0,210,1590,598
1161,Diablo,PC,1996,Role-Playing,#Activision,10,1580,0,0,1590,1452
1162,The Legend of Zelda: Twilight Princess,GC,2006,Action,#Nintendo,1150,360,40,40,1590,609
1163,Soul Edge,PS,1996,Fighting,#Sony Computer Entertainment,610,410,460,100,1580,1032
1164,Devil May Cry 4,PS3,2008,Action,#Capcom,580,460,340,210,1590,823
1165,Mario Bros.,N64,1982,Platform,#Atari,1480,90,0,20,1590,556
1166,Pro Evolution Soccer 2008,PS3,2007,Sports,#Konami Digital Entertainment,40,1100,320,130,1590,754
1167,SoulCalibur IV,X360,2008,Fighting,#Ubisoft,920,440,70,150,1580,601
1168,LEGO Harry Potter: Years 1-4,X360,2010,Action,#Warner Bros. Interactive Entertainment,950,500,0,140,1590,680
1169,NASCAR 2000,PS,1999,Racing,#Electronic Arts,880,600,0,100,1580,873
1170,Wolfenstein: The New Order,PS4,2014,Shooter,#Bethesda Softworks,470,800,30,290,1590,1148
1171,Carnival Games: Mini Golf,Wii,2008,Sports,#Take-Two Interactive,870,560,0,150,1580,964
1172,Guitar Hero: On Tour Decades,DS,2008,Misc,#Activision,850,580,0,160,1590,531
1173,MySims Kingdom,DS,2008,Simulation,#Electronic Arts,810,600,10,170,1590,1440
1174,Jampack Summer 2K,PS,2000,Misc,#Sony Computer Entertainment,880,600,0,100,1580,587
1175,Need for Speed: Most Wanted,X360,2012,Racing,#Electronic Arts,620,800,10,150,1580,736
1176,Guitar Hero 5,Wii,2009,Misc,#Activision,940,490,0,150,1580,724
1177,High School Musical 3: Senior Year,DS,2008,Misc,#Disney Interactive Studios,640,760,0,170,1570,606
1178,Kingdom Hearts 3D: Dream Drop Distance,3DS,2012,Action,#Square Enix,880,260,340,90,1570,1135
1179,Hannah Montana: Music Jam,DS,2007,Action,#Disney Interactive Studios,1060,370,0,150,1580,908
1180,Pokemon Mystery Dungeon: Explorers of Sky,DS,2009,Role-Playing,#Nintendo,580,440,440,120,1580,694
1181,Spyro 2: Season of Flame,GBA,2002,Platform,#Vivendi Games,850,650,0,80,1580,1198
1182,Pro Evolution Soccer 2010,PS2,2009,Sports,#Konami Digital Entertainment,100,180,120,1160,1560,932
1183,NCAA Football 2002,PS2,2001,Sports,#Electronic Arts,770,600,0,200,1570,1185
1184,Conflict: Desert Storm,PS2,2002,Shooter,#Gotham Games,980,530,0,60,1570,501
1185,Mario Party 7,GC,2005,Misc,#Nintendo,950,110,460,40,1560,976
1186,Pro Evolution Soccer 2013,PS3,2012,Sports,#Konami Digital Entertainment,180,640,490,250,1560,1422
1187,Smuggler's Run,PS2,2000,Racing,#Take-Two Interactive,770,600,0,200,1570,526
1188,Fight Night Round 3,PS2,2006,Fighting,#Electronic Arts,1070,400,0,100,1570,1301
1189,Donkey Kong Classics,NES,1988,Platform,#Nintendo,590,140,810,20,1560,706
1190,Twisted Metal,PS,1995,Action,#Sony Computer Entertainment,1320,190,0,50,1560,660
1191,Dark Souls III,PS4,2016,Role-Playing,#Namco Bandai Games,580,440,330,210,1560,1215
1192,Final Fight,SNES,1990,Action,#Capcom,670,170,690,30,1560,833
1193,Dragon Quest Monsters 2,GB,2001,Role-Playing,#Enix Corporation,0,0,1560,0,1560,743
1194,Pokemon Pinball: Ruby & Sapphire,GBA,2003,Misc,#Nintendo,680,380,440,50,1550,558
1195,LEGO Marvel Super Heroes,PS4,2013,Action,#Warner Bros. Interactive Entertainment,590,750,10,210,1560,558
1196,Mafia II,X360,2010,Action,#Take-Two Interactive,840,560,0,150,1550,962
1197,Dishonored,PS3,2012,Action,#Bethesda Softworks,720,540,40,250,1550,1149
1198,Stuntman,PS2,2002,Racing,#Atari,760,590,0,200,1550,784
1199,Tom Clancy's Rainbow Six 3,XB,2003,Shooter,#Ubisoft,910,570,0,70,1550,1052
1200,Active Life: Outdoor Challenge,Wii,2008,Sports,#Atari,790,440,190,140,1560,1392
